page,paragraph_id,sentence_num,sentence_text
7,25,1,(SKOLLAGEN 18)
7,26,1,Grundskolan är en del av samhället
7,26,2,"Läroplanen speglar demokratins samhällssyn och människosyn: människan är aktiv, skapande, kan och måste ta ansvar och söka kunskap för att i samverkan med andra förstå och förbättra sina egna och sina medmänniskors livsvillkor"
7,26,3,Skolans innehåll och arbetssätt måste vara så utformat att det befrämjar denna samhälls- och människosyn
7,26,4,Skolan har skyldighet att ge eleverna ökat ansvar och medinflytande i takt med deras stigande ålder och mognad
7,27,1,Det är en huvuduppgift för skolan att eleverna får goda kunskaper och färdigheter
7,27,2,"Skolan skall genom skolarbetet och i samarbete med hemmen stimulera elevernas verksamhetslust och fostra dem till ansvar, till goda arbets- och fritidsvanor och till ett demokratiskt handlingssätt"
7,27,3,"Kunskaper, färdigheter, normer och värderingar skall genom skolans försorg inte endast föras vidare från en generation till nästa utan även aktivt bearbetas och vidareutvecklas"
8,28,1,14 — Måloch riktlinjer
8,29,1,Likvärdig utbildning
8,30,1,Kunskaper och färdigheter
8,31,1,"Alla skall, oberoende av kön, geografisk hemvist och sociala och ekonomiska förhållanden, ha lika tillgång till utbildning i grundskolan"
8,31,2,Skolstyrelsen bör verka för att eleverna grupperas så att en så allsidig social sammansättning som möjligt uppnås i klasser och arbetsenheter
8,31,3,"Oavsett val av kurser, ämnen och fria aktiviteter i grundskolan skall alla elever ha samma möjligheter att fortsätta studier inom gymnasieskolan"
8,31,4,Under den praktiska arbetslivsorienteringen skall alla elever få ökad kännedom om arbetets värde och om arbetslivets villkor
8,31,5,Genom tonvikt på grundläggande kunskaper och färdigheter skall skolan ge alla elever en god start
8,32,1,Barn är olika då de kommer till skolan
8,32,2,Skolan bör heller inte sträva efter att göra dem lika
8,32,3,När de lämnar skolan bör de göra det med bibehållen individualitet och särprägel och med en uppövad förmåga att respektera individualiteten hos andra människor
8,33,1,Skolans insatser skall planeras och krav ställas utifrån varje barns aktuella förutsättningar
8,33,2,Skolan har skyldighet att ta väl hand om alla elever och att stödja och uppmuntra envar att utveckla sin förmåga och sina intressen
8,33,3,Ett särskilt ansvar har skolan för elever med svårigheter och för barn och ungdom som tillhör olika minoriteter
8,33,4,Skolan kan därför inte ge alla lika mycket hjälp
8,33,5,Den måste speciellt och i samverkan med andra stödja dem som av olika anledningar har särskilda svårigheter
8,34,1,Elev med annat hemspråk än svenska har rätt att få en med andra elever likvärdig utbildning
8,34,2,Skolan måste — samtidigt som den stärker dessa elevers språkutveckling — aktivt ta till vara deras kulturarv
8,35,1,Regering och riksdag har beslutat om skolans innehåll
8,35,2,Urvalet av kunskapsområden har skett med hänsyn till vårt nutida och framtida samhälle och till den kulturkrets vi tillhör
8,36,1,Eleverna tillägnar sig kunskaper och färdigheter även utanför skolan
8,36,2,Redan då de kommer till skolan har de kunskaper och erfarenheter men också vetgirighet och nyfikenhet
8,36,3,Skolan måste i sitt arbete knyta an till detta
8,36,4,Det är dess uppgift att från denna utgångspunkt leda elevernas kunskapssökande in på väsentliga områden och successivt under nio år vidga deras perspektiv och fördjupa deras kunskaper
8,36,5,Eleverna skall därför få insikt i centrala begrepp och sammanhang som kan bilda grunden för deras kunskapsutveckling
8,37,1,Kunskapsinhämtandet är en aktiv och skapande process och innebär ett träget arbete som syftar till ett bestämt mål
8,37,2,"En undervisning i grundskolan, som mekaniskt leder barnen genom stoff och problem utan att de lär sig att behärska grundläggande begrepp och förstå övergripande sammanhang, kan ha negativa följder för deras"
9,38,1,Skolans mål 15
9,39,1,självtillit och motivation och därmed för hela deras arbets- och livssituation
9,40,1,"Genom en obligatorisk kurs, som omfattar samma ämnen och stoffområden i alla landets skolor, vill samhället ge en gemensam referensram och en likvärdig grundutbildning till alla medborgare"
9,40,2,Därutöver skall skolan ge eleverna sådana kunskaper som har sin utgångspunkt i ett personligt intresse- och studieval
9,41,1,Inom grundskolan ges ingen utbildning som syftar till speciella yrken
9,41,2,"De kunskapsområden som skall behandlas skall vara av grundläggande betydelse för alla, oavsett kommande verksamhet"
9,41,3,"Skolan skall därför bl a ge eleverna insikter i livsåskådningsfrågor, de stora samlevnads- och överlevnadsfrågorna, internationella frågor, naturvetenskap och teknik, hushållning med resurser, miljöfrågor, ekonomiska frågor, arbetslivs- och arbetsmarknadsfrågor, kulturfrågor, familjefrågor, sexualfrågor, invandrarfrågor, lag och rätt, trafikfrågor samt farorna med alkohol, narkotika och tobak"
9,41,4,Alla elever skall få kunskaper i minst ett fträmmande språk
9,41,5,Kunskaper som är av betydelse för vardagslivet skall spela en stor roll
9,42,1,Innehållet i skolans verksamhet anges i kursplaner för olika ämnen eller ämnesgrupper och i riktlinjer för studie- och yrkesorientering (syo) och fria aktiviteter
9,42,2,Kursplanerna består av mål och huvudmoment
9,42,3,"I målen anges ämnets inriktning och de centrala begrepp inom olika stoffområden, som eleverna skall få insikt i, och de färdigheter de skall öva"
9,42,4,"I olika huvudmoment anges stoff, som belyser dessa centrala begrepp och som eleverna skall arbeta med, liksom olika vägar att öva färdigheter"
9,42,5,Inom ett huvudmoment har lärare och elever i olika klasser och arbetsenheter möjlighet och skyldighet att välja de arbetsområden som engagerar och intresserar dem
9,42,6,Det kan innebära individuella arbetsuppgifter eller skilda uppgifter för olika grupper
9,42,7,Med utgångspunkt i ett historiskt perspektiv måste arbetet ha en konkretisering i nutiden och en inriktning mot framtiden för att ge eleven god beredskap att möta ändrade förutsättningar och nya krav
9,42,8,I valet av innehåll finns därför alltid en spänning mellan elevernas omedelbart upplevda behov och intressen och de kunskaper de behöver på sikt för att kunna fungera i samhället i övrigt
9,42,9,Det är skolans uppgift att söka brygga över denna motsättning och utnyttja drivkraften i elevernas spontant upplevda kunskapsbehov för orientering inom vidare områden
9,43,1,"Tala, läsa, skriva och räkna utgör grunden för det mesta av det arbete som utförs i skolan och i vuxenlivet"
9,43,2,"Förmågan att bilda begrepp, tänka och tillägna sig kunskaper liksom tilliten och den inre tryggheten hos ett barn är i hög grad beroende av barnets förmåga att använda de olika medlen för att kommunicera med andra"
9,43,3,De grundläggande färdigheterna har avgörande betydelse för övriga
10,44,1,16 — Måloch riktlinjer
10,45,1,"Fostran och utveckling studier, för yrkesverksamhet, för återkommande utbildning och inte minst för att ge människor möjligheter att hävda sina rättigheter i samhället"
10,45,2,"Att elever tränar och systematiskt får utveckla de grundläggande kommunikationsfärdigheterna, tala, läsa, skriva och räkna, måste därför vara centralt i skolarbetet"
10,46,1,Förutsättningarna för en allsidig färdighetsutveckling varierar mellan olika barn
10,46,2,Skolan kan framför allt bidra till att eleverna utvecklas positivt genom att de systematiskt får träna och utveckla sina färdigheter i sin egen takt
10,46,3,Skolan måste anslå tillräckligt med tid för detta
10,46,4,Det är viktigt att kommunikationsfärdigheterna grundläggs så tidigt som möjligt och befästs genom hela skolgången
10,47,1,Träningen får inte ensidigt koncentreras till ämnena svenska och matematik
10,47,2,"Den måste naturligt ingå också i andra ämnen och aktiviteter, inte tränas isolerat och utanför motiverande sammanhang under lektionerna"
10,47,3,"Eleverna bör här, som i annat skolarbete, ställa upp näraliggande, individuella mål och tillsammans med föräldrarna och lärarna följa och utvärdera sina framsteg"
10,48,1,Skolan måste lägga stor vikt vid en allsidig utveckling av elevernas färdigheter
10,48,2,"Grund för en utveckling som individ och medborgare i vidare mening utgör också andra färdigheter, exempelvis att kunna uttrycka sig med hjälp av bild, att kunna organisera sina studier och att fungera i samarbete med andra i arbetslag och grupper"
10,49,1,Likaså skall skolan betona de tekniskt-praktiska vardagsfärdigheterna
10,49,2,"Varje människa behöver dessa för att klara boende, arbete och fritid"
10,49,3,Människan omger sig med allt fler tekniska hjälpmedel
10,49,4,Genom att föra in vardagskunskaper och vardagsfärdigheter i många olika ämnen är det möjligt att ge barnen respekt för att hushålla med resurser och bruksföremål och för möjligheterna att återanvända vardagstingen
10,50,1,Med utgångspunkt i barnens vardagliga erfarenheter måste skolan ge eleverna insikt i de stora överlevnadsproblem som världen står inför
10,50,2,"Alla måste bli medvetna om vikten av att hushålla med jordens resurser av energi, vatten, skog och odlingsbar mark liksom om de kriser som kan hota världssamhället genom överbefolkning, arbetslöshet och vidgade klyftor mellan rika och fattiga länder"
10,50,3,Genom ett historiskt perspektiv bör eleverna få kunskap om naturvetenskapens roll för utveckling av vårt nuvarande samhälle och vår levnadsstandard liksom om de faror som är förknippade med användningen av tekniken
10,51,1,Skolan skall fostra
10,51,2,"Det innebär att skolan aktivt och medvetet skall påverka och stimulera barn och ungdomar att vilja omfatta vår demokratis grundläggande värderingar och låta dessa komma till uttryck i praktisk, vardaglig handling"
11,52,1,Skolans mdl 17
11,53,1,"Skolan skall därför utveckla sådana egenskaper hos eleverna som kan bära upp och förstärka demokratins principer om tolerans, samverkan och likaberättigande mellan människorna"
11,53,2,"Att väcka respekt för sanning och rätt, för människans egenvärde, för människolivets okränkbarhet och därmed för rätten till personlig integritet är en huvuduppgift för skolan"
11,54,1,Detta innebär bl a att skolan skall fostra eleverna till insikt om att ingen människa får utsättas för förtryck och att ingen med problem och svårigheter får lämnas åt sitt öde
11,54,2,"Var och en har ett ansvar för att försöka minska andra människors smärta, lidande och förnedring"
11,55,1,Samlivet i det demokratiska samhället måste utformas av fria och självständiga människor
11,55,2,Skolan skall därför verka för jämställdhet mellan kvinnor och män
11,56,1,Skolan skall söka grundlägga solidaritet med eftersatta grupper inom och utom landet
11,56,2,Den skall aktivt verka för att invandrarna i vårt land innefattas i samhällsgemenskapen
11,56,3,Den skall också grundlägga en vilja att söka fredliga lösningar av konflikter
11,56,4,Det betyder att skolan skall sträva efter att ge eleverna en förmåga att leva sig in i och förstå hur andra människor har det och en vilja att handla med också deras bästa för ögonen
11,57,1,Skolan kompletterar hemmets påverkan och fostran
11,57,2,Huvudansvaret vilar alltid på hemmet
11,57,3,I samarbete med hemmen har skolan ett medansvar för att barnen utvecklas till demokratiska och ansvarstagande människor
11,57,4,De vuxna i skolan skall stödja föräldrarna i deras uppgift att fostra
11,57,5,Skolan har å sin sida rätt att förvänta att föräldrarna stöder dess arbete
11,57,6,Det har stor betydelse att även föräldrarna accepterar och söker främja demokratins principer och regelsystem
11,57,7,Därigenom kan barn och ungdomar få uppleva att hemmet och skolan är delar av samma omvärld
11,58,1,Barns fostran och personliga utveckling är oupplösligt förenad med deras arbete att inhämta och utveckla kunskaper och färdigheter
11,58,2,De omständigheter under vilka barn och ungdomar tillägnar sig kunskaper och färdigheter är därför viktiga för deras fostran
11,58,3,Det handlar om hela den anda som präglar en skolenhet
11,58,4,"De vuxnas förväntningar och krav och den roll de spelar som barns och ungdomars förebilder i ord och handling påverkar den bild de unga får av sig själva liksom deras attityder till kunskap, arbete och etiska frågor"
11,59,1,Verksamheten i skolan likaväl som i samhället i övrigt bygger på politiska beslut som har tillkommit i demokratisk ordning
11,59,2,Dessa beslut kommer till uttryck i lagar och föreskrifter
11,59,3,Eleverna måste liksom de vuxna efterleva dessa regler
11,59,4,Samtidigt som skolan håller fast vid detta skall den klargöra att man aldrig med hjälp av samhäl***** PAGE 12 *****
11,60,1,18 — Måloch riktlinjer lets lagar får undertrycka grundläggande mänskliga fri- och rättigheter
11,61,1,"Den gemensamma, demokratiska livshållning, som skolan i nära samarbete med hemmen skall föra vidare till barnen, innebär att de vuxna bör sträva efter att fostra barnen med minsta möjliga tvång"
11,62,1,De skall söka förankra de etiska normerna i barnets egen personlighet och konkreta omvärld
11,62,2,"Människans etiska utveckling främjas aldrig av blind lydnad, men ej heller av vuxnas likgiltighet"
11,62,3,Ett barns moral formas genom kontakt och gemenskap med människor som barnet har tillit till och vill likna
11,63,1,Barn måste få bearbeta moraliska problem och normkonflikter och även ta ansvar för att lösa sådana problem i konkreta vardagssituationer
11,63,2,"I våra gemensamma, grundläggande värderingar ryms många problem och konflikter"
11,63,3,Kollisioner mellan mål och verklighet bör inte döljas bakom utslätade formuleringar
11,63,4,"Frågor om konflikter, deras orsaker och lösningar skall lyftas fram i samtal och diskussioner i många sammanhang"
11,63,5,Skolan skall aktivt påverka barnen att ta ställning i dessa frågor
11,64,1,"Med utgångspunkt i de grundläggande värderingarna måste varje klass och varje skola utforma de regler som barn, skolpersonal och föräldrar tillsammans kommer överens om är nödvändiga för att arbetet och samvaron skall fungera i klassen och i skolan"
11,64,2,Dessa regler för vardagslivet skall kännas angelägna just i den situation som råder och upprätthållas konsekvent
11,64,3,Det gäller också att gemensamt bestämma vilka följder olika överträdelser av reglerna skall ha
11,65,1,"Reglerna skall fortlöpande utvärderas av elever, lärare och föräldrar tillsammans"
11,65,2,Varje barn och vuxen måste själv ta ansvar för att överenskommelser följs
11,65,3,Samtidigt behöver var och en de andras stöd
11,65,4,Den starkares ansvar för och omsorg om den svagare måste klart betonas
11,66,1,"Att vara till nytta, att erkännas för sin egen skull, att få ta ansvar är påtagliga och grundläggande behov för alla barn"
11,66,2,Detta måste varje skolenhets vuxna och barn dra de praktiska konsekvenserna av utifrån de förutsättningar som finns just på deras skola
11,67,1,Respekten för människans egenvärde och aktningen för andra skall likaså vara den etiska grunden för skolans arbete med frågor i vilka människor i vårt land har skiljaktiga värderingar
11,68,1,I skolarbetet ställs man dagligen inför frågor där det föreligger olika uppfattningar
11,68,2,"Det kan gälla livsåskådning, politik, sociala värderingar eller moral, det kan gälla människosyn och historieuppfattning, det kan gälla stilriktningar och smak"
11,68,3,Skolan tar emot barn ur alla grupper och åsiktsläger i samhället
11,68,4,"Alla föräldrar skall med samma förtroende kunna skicka sina barn till skolan, förvissade om att dessa inte blir påverkade från skolans sida till förmån"
13,69,1,Skolans mdl 19
13,70,1,för den ena eller den andra av inbördes kämpande åskådningar och uppfattningar
13,70,2,"I frågor, där det föreligger olika uppfattningar, skall skolans undervisning därför vara saklig och allsidig"
13,71,1,Skolan skall vara öppen för att skiljaktiga värderingar och åsikter framförs och hävda betydelsen av ett personligt engagemang
13,71,2,Samtidigt skall skolan hävda vår demokratis väsentliga värden och klart ta avstånd från allt som strider mot dessa
13,71,3,Skolan får alltså inte ställa sig neutral eller passiv i fråga om det demokratiska samhällets grundläggande värderingar
13,71,4,Skolan måste i stället medvetet verka för dessa värderingar och fostra eleverna till att respektera dem
14,72,1,RIKTLINJER FÖR ARBETET
14,73,1,INNEHÅLL OCH SAMVERKAN
14,74,1,Skoldagen
14,75,1,Skolan — ett centrum för samarbete
14,76,1,Grundskolan är samhällets största insats för barn och ungdom
14,76,2,I den vistas alla i nio år
14,76,3,"Den utgör därför ett naturligt centrum för en bred samverkan mellan föräldrar, elever och skolans personal, med förskola och fritidsverksamhet, med sociala myndigheter och yrkeslivet, med föreningar, organisationer, kulturinstitutioner och kulturarbetare"
14,77,1,Till skolstyrelsens uppgift hör att i samarbete med andra kommunala nämnder ta initiativ till och verka för gemensam planering i syfte att utnyttja befintliga resurser på bästa sätt
14,78,1,Omtanke om elevernas psykiska och fysiska hälsa skall prägla skolans arbete och miljö
14,78,2,"Såväl lärare som skolledning, elevvårdspersonal och annan personal skall i samverkan med elever och föräldrar verka för en god arbetsmiljö"
14,79,1,All verksamhet under skoldagen skall präglas av skolans mål och har därför ett pedagogiskt syfte
14,79,2,Ett framgångsrikt arbete fordrar i skolan — liksom på andra arbetsplatser — en helhetssyn på all verksamhet
14,79,3,Denna kommer till uttryck bland annat i den samlade skoldagen
14,80,1,Det ankommer på skolstyrelsen att besluta när samlad skoldag skall införas
14,80,2,Vid ett successivt genomförande beslutar skolstyrelsen också om vilka klasser som skall omfattas av samlad skoldag
14,80,3,Den beslutar dessutom om skoldagens längd inom de ramar skolförordningen anger
14,80,4,För verksamhet under skoldagen är skolstyrelsen huvudman
14,80,5,Så långt det är möjligt bör ansvaret dock vara decentraliserat till rektorsområde och arbetsenhet
14,81,1,"På mellanstadiet och högstadiet skall eleverna delta i fria aktiviteter i den utsträckning som anges i föreskrifter för timplanerna, även om samlad skoldag inte har införts"
14,81,2,Beslut om samlad skoldag medför att kommunen därutöver skall svara för omsorg och aktiviteter
15,82,1,"Innehåll och samverkan 21 även under den återstående del av skoldagen, som inte upptas av lektioner"
15,83,1,Skolarbetets inriktning och innehåll under lektionerna anges i kursplaner för olika ämnen och ämnesgrupper
15,83,2,Inom ramen för läroplanens riktlinjer och bestämmelser är det en uppgift för skolans personal och elever att med hjälp av de resurser som står till buds utforma den egna arbetsdagen
15,83,3,Skoldagens utformning ger också goda förutsättningar för information och diskussion om hur barnoch ungdomsfrågor kan lösas inom olika delar av kommunen
15,84,1,Olika elevgrupper bör själva få svara för vissa program under skoldagen
15,84,2,"Skolan bör dessutom engagera föräldrar, föreningar och representanter för t ex sociala organ, kultur- och fritidsförvaltning"
15,84,3,Det är väsentligt att fritidshemmens lokaler och verksamhet naturligt kopplas till skoldagen
15,84,4,"Fritidsgårdar, bibliotek och föreningslivets lokaler bör om möjligt utnyttjas så att ett rikt utbud och en god samverkan kan uppnås"
15,85,1,Skoldagen skall innehålla tid för avkoppling och vila
15,85,2,Alla har behov av att under fria former tala med varandra om upplevelser och händelser liksom av att tänka och bearbeta upplevelser i lugn och ro
15,86,1,Som riktlinjer för planeringen av fria aktiviteter under skoldagen bör gälla:
15,87,1,"att tillgodose och stimulera elevernas verksamhetsbehov, sociala kontaktbehov och behov av kulturell stimulans,"
15,88,1,"att stimulera elevernas egen föreningsverksamhet och därvid se till att den betraktas och behandlas som elevernas egen angelägenhet, organiserad och ledd av dem själva,"
15,89,1,"att stimulera till deltagande i skolans beslutsprocesser och gå eleverna tillhanda med hjälp och stöd i elevrådsarbetet,"
15,90,1,"att bredda kontakterna med vuxna, verksamma utanför skolan,"
15,91,1,"att bredda kännedomen om ortens förenings-, kultur- och fritidsliv och stimulera till engagemang och aktivt deltagande i detta,"
15,92,1,"att engagera elever i skilda åldrar och av olika kön i samma grupper, att erbjuda en trygg omsorg om barnen i de lägre åldrarna,"
15,93,1,"att speciellt söka engagera svagmotiverade elever och hos dem skapa en positiv attityd till skolan,"
15,94,1,att utveckla ett naturligt och otvunget umgänge mellan elever och vuxna
15,95,1,Fria aktiviteter som en naturlig del av skolans verksamhet kan bli
16,96,1,"22 — Måloch riktlinjer ett led, inte bara i utökad och förbättrad omsorg om eleverna, utan också i en förbättring av individualiserings- och stödmöjligheterna inom skolan"
16,96,2,"För att lyckas måste skolan både anknyta till existerande intressen och skapa nya, utvecklande intressen"
16,96,3,Skolans personal och ledare i ungdomsföreningar och studieförbund måste på ett aktivt sätt medverka och informera eleverna om olika möjligheter
16,96,4,Många aktiviteter kan eleverna själva organisera och leda
16,96,5,"Undersökningar har visat att eleverna ofta väljer slentrianmässigt och att valen styrs av tradition, kön och nöjesindustrins utbud"
16,96,6,Skolan bör stimulera till nya grepp för att få variation och förnyelse
16,96,7,"Idéburna, hobbybetonade, idrottsliga och estetiska verksamheter bör befrämjas liksom en inriktning på natur- och miljövårdsfrågor"
16,96,8,Skolan skall förmedla kännedom om och kontakt med fritidsgrupper och organisationer utanför skolan
16,96,9,Därigenom kan den ge eleverna bestående intressen som kan leda till en meningsfull fritid
16,96,10,Ensidighet i urvalet bör skolan undvika genom att tillse att fria aktiviteter innehåller ett variationsrikt program under läsåret
16,97,1,Verksamheten kan organiseras i många former
16,97,2,I det följande anges några av dem
16,98,1,Tid bör anslås för gemensamma samlingar
16,98,2,"Dessa kan innehålla information och diskussion, program med kulturella och sociala inslag, presentation av organisationer, föreningar och olika yrkesgrupper"
16,98,3,Så långt möjligt bör de bygga på elevernas egna aktiviteter
16,98,4,"De kan ordnas för en eller ett par arbetsenheter, för hela årskurser eller stadier och, där så är lämpligt och möjligt, för en hel skolenhet"
16,99,1,Inom varje klass bildar klassföreståndare och elever tillsammans ett klassråd
16,99,2,Klassrådets verksamhet är en viktig del av skolans reguljära arbete
16,99,3,Det kan — utom under lektioner — sammanträda under tid för morgonsamling och tid för fria aktiviteter
16,99,4,"Till denna kan också förläggas elevernas egen föreningsverksamhet, t ex sammankomster med elevrådet"
16,100,1,Skolbiblioteket bör om möjligt vara tillgängligt under hela skoldagen
16,100,2,"Där kan eleverna utveckla sina intressen genom att läsa böcker, tidningar och tidskrifter"
16,100,3,"Det är ofta skolans bästa utrymme för självständiga studier, för arbete i grupp eller studiecirkel"
16,100,4,"Kulturnämnd och kulturorganisationer bör kunna utnyttja skolan som forum för kulturaktiviteter, utställningar, sagostunder m m"
16,101,1,Fria aktiviteter måste ge utrymme för elevernas eget ansvar för delar av arbetet inom skolan
16,101,2,Detta kan ske på många olika sätt och bör ges så stor omfattning som möjligt med hänsyn till elevernas förutsättningar och mognad
16,101,3,Elever och elevgrupper bör hjälpa till med dagliga göromål i skolan
16,101,4,"De bör medverka i lokalvård, i biblioteks- och reproduktionsarbete och utföra enklare reparationer"
16,101,5,De bör kunna svara för servering och dukning i samband med skol***** PAGE 17 *****
16,102,1,Innehåll och samverkan 23
16,103,1,luncher
16,103,2,De kan — t ex samordnat med temaarbeten — arbeta med utformning av skolgården
16,103,3,"Aktivitet och ansvar, inte en passiv serviceinställning, måste prägla elevernas roll i skolan"
16,104,1,Ett annat medel att utveckla en social ansvarskänsla och stärka sammanhållningen i skolan är fadderverksamhet
16,104,2,"Äldre elever kan hjälpa yngre barn i förskolan, i undervisningen, i skolbiblioteket eller hjälpa nyinflyttade elever till rätta"
16,104,3,Äldre elever bör få leda olika gruppaktiviteter
16,104,4,"Klasser i högre årskurser kan ta hand om nya klasser i skolan, tex i samband med skolstart och stadieövergångar"
16,104,5,Elever bör kunna delta i planeringen och genomförandet av friluftsdagar och lägerskolor
16,105,1,"Under arbete i grupper, ledda av föreningar, lärare, fritidspersonal, kulturarbetare, föräldrar, elever och andra bör eleverna få möjligheter att utveckla olika intressen"
16,106,1,På lågstadiet kan man anknyta till vad eleverna är vana vid från tiden i förskolan
16,106,2,Gränserna mellan lektioner och fria aktiviteter kan bli flytande
16,106,3,Det kan upplevas positivt att under fria aktiviteter få tid att göra färdig en arbetsuppgift som påbörjats under lektionerna
16,106,4,"Fri och skapande verksamhet, sång, musik, dramatik, arbete med bild, sagor och korta samlingsstunder stimulerar fantasi och känsla"
16,107,1,På mellanstadiet och högstadiet — och i många fall redan på lågstadiet — kan man samlas kring olika frågor som har sitt ursprung i lektionernas arbetsområden eller i teman och tillvalskurser
