page,paragraph_id,sentence_num,sentence_text
5,13,1,"Eleven kan, utifrån egna musikaliska idéer, bidra till att skapa musik genom att med hjälp av röst, instrument, eller digitala verktyg pröva hur olika kombinationer av musikaliska byggstenar kan forma kompositioner som har en i huvudsak fungerande form"
5,13,2,Dessutom kan eleven kombinera musik med andra uttrycksformer så att de olika uttrycken i någon mån samspelar
5,14,1,Eleven kan även ge enkla omdömen om eget och andras musicerande och bidra med förslag som kan leda till att det musikaliska arbetet utvecklas
5,14,2,Eleven kan föra enkla och till viss del underbyggda resonemang om musikens olika funktioner och vilken betydelse den har och historiskt har haft för individer och samhällen
5,14,3,"Dessutom kan eleven i viss utsträckning urskilja och jämföra musikaliska karaktärsdrag från olika genrer, epoker och kulturer samt med viss säkerhet urskilja olika instrument och instrumentgrupper och beskriva deras funktion i olika sammanhang"
5,15,1,Kunskapskrav för betyget D i slutet av årskurs 9 Betyget D innebär att kunskapskraven för betyget E och till övervägande del för C är uppfyllda
5,16,1,Kunskapskrav för betyget C i slutet av årskurs 9
5,17,1,Eleven kan delta i gemensam sång och följer då med relativt god säkerhet rytm och tonhöjd
5,17,2,"Eleven kan även spela enkla melodier, bas- och slagverksstämmor med relativt god tajming samt ackompanjera på ett ackordinstrument och byter då ackord med relativt gott flyt"
5,17,3,Eleven anpassar sin stämma relativt väl till helheten genom att lyssna och i relativt hög grad uppmärksamma vad som sker i musicerandet
5,17,4,Dessutom sjunger eller spelar eleven på något instrument i någon genre med relativt väl fungerande teknik och passande karaktär
5,17,5,Eleven kan då bearbeta och tolka musiken till ett delvis personligt musikaliskt uttryck
5,18,1,"Eleven kan, utifrån egna musikaliska idéer, skapa musik genom att med hjälp av röst, instrument, eller digitala verktyg pröva och ompröva hur olika kombinationer av musikaliska byggstenar kan forma kompositioner som efter någon bearbetning har en fungerande form och karaktäristisk stil"
5,18,2,Dessutom kan eleven kombinera musik med andra uttrycksformer så att de olika uttrycken relativt väl samspelar
5,19,1,Eleven kan även ge utvecklade omdömen om eget och andras musicerande och ge förslag som efter någon bearbetning kan leda till att det musikaliska arbetet utvecklas
5,19,2,Eleven kan föra utvecklade och relativt väl underbyggda resonemang om musikens olika funktioner och vilken betydelse den har och historiskt har haft för individer och samhällen
5,19,3,"Dessutom kan eleven i relativt hög utsträckning urskilja och jämföra musikaliska karaktärsdrag från olika genrer, epoker och kulturer samt med relativt god säkerhet urskilja olika instrument och instrumentgrupper och beskriva deras funktion i olika sammanhang"
5,20,1,"LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011 2105"
6,21,1,MUSIK
6,22,1,Kunskapskrav för betyget B i slutet av årskurs 9 Betyget B innebär att kunskapskraven för betyget C och till övervägande del för A
6,23,1,är uppfyllda
6,24,1,Kunskapskrav för betyget A i slutet av årskurs 9
6,25,1,Eleven kan delta i gemensam sång och följer då med god säkerhet rytm och tonhöjd
6,25,2,"Eleven kan även spela enkla melodier, bas- och slagverksstämmor med god tajming samt ackompanjera på ett ackordinstrument med passande karaktär och byter då ackord med gott flyt"
6,25,3,Eleven anpassar sin stämma väl till helheten genom att lyssna och i hög grad uppmärksamma vad som sker i musicerandet
6,25,4,Dessutom sjunger eller spelar eleven på något instrument i någon genre med väl fungerande teknik och passande karaktär
6,25,5,Eleven kan då bearbeta och tolka musiken till ett personligt musikaliskt uttryck
6,26,1,"Eleven kan, utifrån egna musikaliska idéer, skapa musik genom att med hjälp av röst, instrument, eller digitala verktyg pröva och ompröva hur olika kombinationer av musikaliska byggstenar kan forma kompositioner som har en fungerande form och en karaktäristisk stil"
6,26,2,Dessutom kan eleven kombinera musik med andra uttrycksformer så att de olika uttrycken väl samspelar
6,27,1,Eleven kan även ge välutvecklade omdömen om eget och andras musicerande och ge förslag som kan leda till att det musikaliska arbetet utvecklas
6,27,2,Eleven kan föra välutvecklade och väl underbyggda resonemang om musikens olika funktioner och vilken betydelse den har och historiskt har haft för individer och samhällen
6,27,3,"Dessutom kan eleven i hög utsträckning urskilja och jämföra musikaliska karaktärsdrag från olika genrer, epoker och kulturer samt med god säkerhet urskilja olika instrument och instrumentgrupper och beskriva deras funktion i olika sammanhang"
6,28,1,"106 LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011"
7,29,1,MUSIK
7,30,1,-UBW ex IaAed uey yrsnuw ny ed [aduwoaxa 33 Yo eAnsag yo 13sjaaajddnysnw eu3a wo 2Nes JepppasnpA 222 ed 3is exaAnan UJAP UEY USAS 'IpueIadsnuw SEIpue UyY20 1233 WO JUPUIIUOSII peppasnpA eIoj UPY UJAXJ
7,31,1,'uonisoduwoxy apuesadunj sejap e102S I Ua [[12 UPLIUIES SENES UPY essap INY BAOId 420 Iwsoj Yao J32SUQU BYsSteAISNW epjua eIdeu uBd1j e31N BADJIIA efeNB3ip Ia sauawunnsur 2s01 Ae dfely paw 2e wWoOua3 rsnuw edeys t2apr exstjex -ISNW eUu3a UPON 'UPH USA
7,32,1,"'TegeIeEY Spuessed paw yso gurwlel pos pauw Iuawnusu! 208eu ed uanapp rejads nja 1a3un(s woanssaq] ""My paw pIo -Y2e ep Ia2Åq Y30 JUJWNNsSUrpIo -2e 23 ed exafueduwoyae 1wues eWWBISSYJIJABE]S Y2O -Seq '-IPO] -3w pessedue aqua ua ejads usa UueY UJARTJ 'ploqyuor Yao WAI J3ysayes paw ep sajoj yo durs WEsSUaWa3 I e1jap UeY UIANJ"
7,33,1,'epyddn se y
7,34,1,10J J2P IPUEBEAIDAQ HD 420 I 223Q2q 10 uasaerysdeysuny ne Ieqauur g 123409
7,35,1,-uBuwW exIased uey ysnuw iny ed [2dwoaxa 33 yo eArnjsaq 1wues 1asfas[ddnyrsnuw eu3a wo 21es repan 223 ed 3is enn USA UP USAS 'pUueIadsnuw SeIPUE 420 1232 WO JueLJUOS -31 Ipepypasn eI0j UPN UJARJ
7,36,1,'uonisodwoy apuessgunj Iejpp eSSIA I UJ [[I2 UPUIUWIES SP11RS UPY essap INy eA0Id 420 1uoj Yo
7,37,1,"122SUQU EYSIfeYISNW epjua esdeu UgIj e3n BADA efelsp LD 2uawmnmnsut 2501 Ae djely paw ne uWOua3 YyIsnuw edeys ap exyst -eyISnwW Beu3a urLJJNN ""UP UJARNJ"
7,38,1,"""Je3geseY Spuessed"
7,39,1,Ane paw yo dunwufer pos JANEJaI paw IUJWNINsuI 103eu ed uanap rejads nja Zunts woInssaq JAY paw proype es3eu ep 121Aq Yo 1uawnnsu! -psox2e 23 ed exfueduwoye IWEeS EWWBISSYIABE]S YIO -SEq '-tpojaw pessedue aqua ua Ar Jej2p 3puesrAIaAQ ejads uanr ue ua 'ploqYuol y2o WII 213eS JANE ep I1aj0j Yo durs WesSUJWa3 I e3ja2p UPY UIJARNJ
7,40,1,repigddn ie I
7,41,1,10J J2P IPUEBEAISAQ 2 420 4 223412q 10 uaserysdeysuny 2e
7,42,1,1eqauur (223402
7,43,1,"""JOYSIUUBW eYI3Aed UeY HIsnuw imy ed [2duwsxa 33 yo eauysag wres 13sjasajddnysnw eu3a wo nes Rua 13 ed 3is eyAnm"
7,44,1,U3JAR UP USAS 'Ipuersorsnuw
7,45,1,SeIpue 420 1232 WO Buewau -0S31 PPJUI e10J UP UIAJJ
7,46,1,'uonisodwoxy apuesadunj ua jn espiq uey essap Iny eAoQId yo 13WIOJ Y20 122SUQU EXSTJEHISNW epjua eIgeu up
7,46,2,Egan FABJISA efen3rp Jajja 3UJWNNSUI 3501
7,47,1,Ae djely paw ne woua3 yrsnuw edeys ne JJn eIpiq taapi exstjex
7,48,1,"-tSNW Buda UPON ""UuPY UJANJ"
7,49,1,"""gunwler paw uew"
7,50,1,"SSA I JUJWNINSUI 108eu ed ua 1efads 1 123un(s wornssac ""PIONIE PI3EU paw JUJWnNsu! -p1oyp2e 23 ed duewoaluedwoye [I EIPIQ IUes EUWNURISSHIIABE]S 420 -seq '-rpojaw pessedue [2A4U2 ua Ar Iejap ejads uanr uex uang 'ploquor y2o WAI uew uogeu I ep jog yo dues WesuaWa3 I EYj2p UPY UJANJ"
7,51,1,"LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011 107"
7,52,1,Vv 22340g
7,53,1,q 223009
7,54,1,q 22340g
7,55,1,4 22300g
7,56,1,9 SINYSIE AP Jans I Aerysdeysuny
8,57,1,MUSIK
8,58,1,"'1addni31uawunnsur eyto ugg 2uawnnsur ed jpduaxa 33 23U12YES POI paw IUWres IJINYNY 430 13JU33 EHIJO UPIJ SEIPSIEIYEN -ex exstjexsnw ed jadwaxa 23 y2o effrysan 3aysayes pod paw U3A3J3 UPY WOINSSaC] '""JOYSTU"
8,59,1,Vv b3ILg
8,60,1,'epjhgddn se y
8,61,1,10J [2P IPUEBEAIIAQ [IR Y20 I 223429 10J uasaenisdeysuny ne Jeqauur g 123429 q 30
8,62,1,Taddns3
8,63,1,-YUJWNINSUI EYIJO UTI JUJWUNNS -ut ed jaduaxa 33 1ayres po3 JATIeJaI Pauw IWes IINIYNY Y2o 131U33 EO UI BEIPSIEIYEIEN exstjexsnuw ed jpduwraxa 33 yo eljrysan 23y1aNes po3 JANA paw Ua UP WOINssa 'JOASIU
8,64,1,> 22303
8,65,1,"""epigddn se I"
8,66,1,10J [2P IPUEBEAIJAQ [2 Y20 4 223432q 10 uasAerysdeysuny 2e Ieqauur ( 123029
8,67,1,q 23409
8,68,1,addni8uaw
8,69,1,NSU exIfO ups 1udwnnNsut ed [2duwaxa 33 13yIaNES SSTA paw YWes JAINYUNY Y2O I31Ud3 ExtjO ueglj BespsIeaesey eystjexisnuw ed [2dwaxa 33 ypo elprysin 13yses SSTA Pauw UaAdJja UeY WOImMssaq
8,70,1,TIG
8,71,1,9 SINYSIE AP INS I AeIysdeysuny
8,72,1,"108 LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011"
9,73,1,MUSIK
9,74,1,"UY WOINSSaG ”JNS ASNSIEPFEIEY ua 420 WIOJ apuesadunjg ua Iey WOs I3UONISOdWOY eWIO0J UPY JeUd1s33Aq EYSIfeNISNW AP IJUON -eUIQUOyY eo Iny eAoIduo yo ea0Id BAVYIA efel3ip jaja Quaw -n sur 2501 Ae djely paw 2e WOUa3 srsnu edeys Iaapr exs -eYISnW eu3a uPJjON ""UP UJAdNJ"
9,75,1,Hmn
9,76,1,"Hyseqrsnw 23 quosiad 222 fn UIHISNUW EHfOI Y20 E3agIeaq ep uey ua TpNYeIeY apuessed 420 AIuHII IPULIIBUNJ [BA Paw 31U33 UOBEU I JUJWUNNSUI 103EU ed uanp rejads saa sa3unts WOINSSAC] ""I2pUeIJSISN UU I Jays WOsS per ewwesygewddn pers Boy I y20 eussÅj 18 WOuas uy -J24 [[12 JeA ewwpris us Iessedue uang Apg 203 paw proxype ep 1214q Yy20 Ienpesey apuessed paw 2uawnnsutpioxae 223 ed exaluedwoyar uwres dZunufe pos paW IOWWRISSYIABE]S YdO -Seq atpojaw epjua ejads use uey uasg 'ployuor y2ao wa 3ay -1334eS po3 paw ep safjoj yo Burs UIesSUaLua3 I eIJap UPH UIJARNJ"
9,77,1,"""epigddn se y"
9,78,1,10J [2P 2PUEBEAIIAQ HR 420 I 223413q 10J uaserysdexsuny ne Ieqauur g 1283410g
9,79,1,-EDJeIEY Y20 WIOJ SpueIsduny ua Jey dururagIeaq uoBeu Jaya WOS I3UONISOdwWoxY ewW10J UP seUud1s33Åq ExsSrjeYIsnuw AP JUO -euIQUoOyY eo Iny eAQIduwo y2o eA01d 3AYYA efen3aip nja 2uawu -n
9,79,2,"nsut 2s01 Ae dfely paw ne WOUa3 YIsnu edeys Taapi exst -eYISn WU eu3a ugsgan ""uPY uar"
9,80,1,"""Ann Hjstjeqrsnuw 13ruosiad StAJap 223 JJ12 UdIsnw eYfo2 Y2o e23qIeaq ep UP UJAJT TEIHEIEN apuessed yo rusar apuesadung [BA JAnejar pau 31Uua3 uOseu"
9,81,1,"1 2u3wnnsur 108gu ed uanp rejads saa 123unfs wonssaq ""13pULIZNISNU I IAAS WIOS PeA EW -wesysewddn pes3 3oy Inne I y320 BussÅJ 12e wWoua3 uayjpy [Nn [BA 2AneJ21 ewuwrrIs Urs Iessedue Ua AY 108 JANEejar pauw PIOX2E EP Ia2Åq yro IuawunNs -utpsoxp2e 12 ed exalueduwoye ywes dunwuler pod June paw JOWUWEISSYIDABE]S Y20 -Seq Tarpoj -3W epjua ejads uaar uey und ""ploquoa Yao uwnAI 1aysoyes pos ATEA paw ep I1afjoj yo durs UWesuauwas I elj2p UP UJANJ"
9,82,1,de
9,83,1,”epidgddn se I
9,84,1,10J [2P IPUEBLAIIAQ [2 Y2o I 123409 10 uaserysdeysuny ne
9,85,1,1eqauur (J 128412g
9,86,1,"UeY WOINSSAC] ""WIOJ Ipuesadung HespnAnyY I ua Iey WoOs I3UONIS -Oduoy ew1oj ueY Ieuars3dAq EHSTEYISNUW AP JJUONBUIQUOY eyro Imy eaosd 3AVjDA ejen3 IP Jajja FUSWwnInsur Asol AP djely pauw 2e woua3 susnuw edeys 22 fn eIpiq Tapi eystey"
9,87,1,"-ISNW eu3a UPON ""UeY UJARNJ"
9,88,1,MFmn
9,89,1,JySTfEXISNU 123 [f12 UIFISNW eHJ[OI 420 e1aqIeag er fn eIPIq ep UeyY U3A2J4 TeNjeIreY apuessed UEW SSTA I 4Y20 HIUYII Ipuesddunj STAJOp Pauw a1ua3 uOBeu I 1UJw -n
9,89,2,"nsut 1082u ed uanp sejds 13]J2 123un(s wonssaqg ""Iapuel -30ISNUU I J2YS WOS PPA EWUIES -yrewddn jap ssia fn yo eussA 122 WOU23 Ua1Jyfay [2 EWWeIS Uls UP SSIA I JEsSedue UaAJg ""AQ ISSTA Pauw pIox2e ep Ia2Åg y20 1uawnnsurplIox2e 222 ed eraluedwoyae 1ures dunuler ssta paWw IOWWBISSYIJABE]S Y20 -Seq tarpojaw epqua ejads uase uey Uuasg ployuor y2o wIAr ry -13NES SSTA pau ep Ialjoj yo dues WBSUIL2B I e3J2p UH UIJARNAT"
9,90,1,"LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011 2109"
9,91,1,Vv n3Lg
9,92,1,q 23029
9,93,1,+
9,94,1,> 223409
9,95,1,q 223029
9,96,1,6 SINYSIP AP Ja3ngs I Aensdeysuny
10,97,1,MUSIK
10,98,1,"""guequewures"
10,99,1,EO I UONHUNJ SEIIP BALNSIq uy2o 1addni81uawnnsur yo 2uaw -n
10,99,2,nsur eyto efjrysin 23ysyes po3 pau Jures mamIynd y20o Iayoda J31U33 ex!O UP
10,99,3,BeIPSIEIALIEN exstjexsnuw erogwel do eljrys -1n BuruHpensIn Boy I uandja
10,100,1,UueY WoOINssaq] 'uajjeywes yo JOpPIAIPUT 10J JJe4Y JEY IYSTIOJSIY 420 Jey uap asjapÅ1Nag uayjA
10,101,1,Y20 I3UOIPJUNj EXIJO SUIHISNUW wo Buewauosal ep3sAqrapun
10,102,1,[EA 420 apeppoasngeA e10j UeY UaADJF 'Sepjaaamn 1313q1e PxsST -extsnuw 13p 1e ja epaj uey
10,103,1,WOS Bejs10j 23 YO IPULIJAISNU SeIPUe UY20 1333 WO UJWOpuo apepjasnpggs 23 UaAR UEH UJADJT
10,104,1,'Tejadsuwes feA uaymn eyto ap NP BS ILUIOJSYÅDNIN EIpue p2uw Yrsnuw eIdurquoY Ua repigddn ey
10,105,1,10J [2P 2pUeBEAIJAQ [2 420 I 223439 19 uaAerysdeysuny Ne Jeqauur g 123410g
10,106,1,Vv i3Lg
10,107,1,q 230
10,108,1,'Suequeuwwes eYrjo
10,109,1,"I UONYUNJ Se13p BALNSag ypo lad -dni83uawnnsur y2o 2uawunnsu! exto eljnysmn 2d3ysyes pod JANE] -33 Pauw Wes IIMYNY y20o Iyoda J31U33 ExIO UTIJ FeIPSIEIYEIEN exsifexrsnu e1ojuwel yo efjnysin Buruyppensan Boy JANEejar I Una ueY WOINssa(] ""uajfeyuwes yo J3pIAIPUT 1OJ 1fe4 IeyY IYSHOISIY 420 Iey uap asjppAÅ12g uaYraA"
10,110,1,420 I3UONYUNJ EHIO SUIYISNW WO duewauosal ep3sAqrapun [EA JADEJaI Y20 SpPepppaarn el10j ue Ua 'Sepjaamn 1313gIe eysrexsnuw 23p 2e [fn epaj ueY Bururaqreaq Uodru 1332 Wos Bejs10j 23 Y20 puesraarsnu SeIpue UY20 1232 WO UJWOpWoO apepppasn 33 UaAR UPY UaADJ
10,111,1,"'tejadsuwres pga JAnepr uapAn -2N EYIJO Ip NE BS IIWOJSYÄNIN eIpue paw YIsnu eIaurqWuoy UA UY WOINSsaC] ""fs JSNSLu"
10,112,1,> 2230
10,113,1,"""epigddn e I"
10,114,1,10J J2p IPUEBLAIIAQ [IR Y20 4 22342q 10J uasAerysdeysuny 2e Jeqauur (J 223410g
10,115,1,q 23Q00g
10,116,1,"""SUPYUEWWES"
10,117,1,eY!JO I UONYUNJ SEIIP EANYSI yo saddni8ruawnnsur y2o 1uaw -NIISUI EAIJO eljrysin 13UYIaAES SSIA paw aures sasmyjny yo rayoda J3JUIB ExIJO UP
10,117,2,"BeIPsIeLfeIeNY eystjeqsnuw esojwel y2o elnysin BUIUHDBIISIN SSIA I UJAJJI UB WO -2NsSa] ""Ua[EYWes Y2O IapIAIpur 10J JJey JPY IASOISIY Y20 IeYy uap asjapÅaq uaa yo Iuon -HJUNJ ExIJO suIYrsnu Wo dFuew -3U0SaI ep334quapun Jap ss"
10,118,1,II2 Y20 epjua eroj ue us 'Sepp2aan 1222q1e exsreYIsnuw
10,119,1,13p 21 [12 epaj ue WoOs BejsI0j pau eIpiq Yao Ipuesaorsnu SeIPUe 420 1233 WO UaJWOp
10,120,1,-WO ePjua 23 UJAR UP UIAdJ
10,121,1,Tejadsuwres ueuwW uo3ru I UaHÄNN eo ap NE BS IIWUIOJSYSÄNIN eIpue p2w YIsSnu eIdUIquoyY ua
10,122,1,6 SINHSIE AP Jans I Aerysdeysuny
10,123,1,"110 LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011"
11,124,1,BIOLOGI
11,125,1,Naturorienterande ämnen
11,126,1,3
11,126,2,9 BIOLOGI
11,127,1,Naturvetenskapen har sitt ursprung i människans nyfikenhet och behov av att veta mer om sig själv och sin omvärld
11,127,2,"Kunskaper i biologi har stor betydelse för samhällsutvecklingen inom så skilda områden som hälsa, naturbruk och miljö"
11,127,3,"Med kunskaper om naturen och människan får människor redskap för att påverka sitt eget välbefinnande, men också för att kunna bidra till en hållbar utveckling"
11,128,1,Syfte
11,129,1,Undervisningen i ämnet biologi ska syfta till att eleverna utvecklar kunskaper om biologiska sammanhang och nyfikenhet på och intresse för att veta mer om sig själva och naturen
11,129,2,Genom undervisningen ska eleverna ges möjlighet att ställa frågor om naturen och människan utifrån egna upplevelser och aktuella händelser
11,129,3,Vidare ska undervisningen ge eleverna förutsättningar att söka svar på frågor med hjälp av både systematiska undersökningar och olika typer av källor
11,129,4,"På så sätt ska undervisningen bidra till att eleverna utvecklar ett kritiskt tänkande kring sina egna resultat, andras argument och olika informationskällor"
11,129,5,Genom undervisningen ska eleverna också utveckla förståelse för att påståenden kan prövas och värderas med hjälp av naturvetenskapliga arbetsmetoder
11,130,1,Undervisningen ska ge eleverna möjlighet att använda och utveckla kunskaper och redskap för att formulera egna och granska andras argument i sammanhang där kunskaper i biologi har betydelse
11,130,2,"Därigenom ska eleverna ges förutsättningar att hantera praktiska, etiska och estetiska valsituationer som rör hälsa, naturbruk och ekologisk hållbarhet"
11,131,1,"Undervisningen ska även bidra till att eleverna utvecklar förtrogenhet med biologins begrepp, modeller och teorier samt förståelse för hur dessa utvecklas i samspel med erfarenheter från undersökningar av naturen och människan"
11,131,2,"Vidare ska undervisningen bidra till att eleverna utvecklar förmågan att samtala om, tolka och framställa texter och olika estetiska uttryck med naturvetenskapligt innehåll"
11,132,1,Undervisningen ska skapa förutsättningar för eleverna att kunna skilja mellan naturvetenskapliga och andra sätt att skildra omvärlden
11,132,2,Genom undervisningen ska eleverna få inblick i naturvetenskapens världsbild med evolutionsteorin som grund samt få perspektiv på hur den har utvecklats och vilken kulturell påverkan den har haft
11,133,1,Genom undervisningen i ämnet biologi ska eleverna sammanfattningsvis ges förutsättningar att utveckla sin förmåga att
11,134,1,"« använda kunskaper i biologi för att granska information, kommunicera och ta ställning i frågor som rör hälsa, naturbruk och ekologisk hållbarhet,"
11,135,1,"LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011 111"
12,136,1,BIOLOGI
12,137,1,"+ genomföra systematiska undersökningar i biologi, och"
12,138,1,"« använda biologins begrepp, modeller och teorier för att beskriva och förklara biologiska samband i människokroppen, naturen och samhället"
12,139,1,Centralt innehåll
12,140,1,Undervisningen i de naturorienterande ämnena ska behandla följande centrala innehåll
12,141,1,I årskurs 1-3
12,142,1,"Året runt i naturen e Jordens, solens och månens rörelser i förhållande till varandra"
12,142,2,Månens olika faser
12,142,3,Stjärnbilder och stjärnhimlens utseende vid olika tider på året
12,143,1,e Årstidsväxlingar i naturen och hur man känner igen årstider
12,143,2,Djurs och växters livscykler och anpassningar till olika årstider
12,144,1,"e Djur och växter i närmiljön och hur de kan sorteras, grupperas och artbestämmas samt namn på några vanligt förekommande arter"
12,145,1,» Enkla näringskedjor som beskriver samband mellan organismer i ekosystem
12,145,2,Kropp och hälsa
12,146,1,"« Betydelsen av mat, sömn, hygien, motion och sociala relationer för att må bra e Människans kroppsdelar, deras namn och funktion"
12,147,1,"« Människans upplevelser av ljus, ljud, temperatur, smak och doft med hjälp av olika sinnen"
12,148,1,"Kraft och rörelse » Tyngdkraft och friktion som kan observeras vid lek och rörelse, till exempel i gungor och rutschbanor"
12,149,1,"« Balans, tyngdpunkt och jämvikt som kan observeras i lek och rörelse, till exempel vid balansgång och på gungbrädor"
12,150,1,"Material och ämnen i vår omgivning » Materials egenskaper och hur material och föremål kan sorteras efter egenskaperna utseende, magnetism, ledningsförmåga och om de flyter eller sjunker i vatten"
12,151,1,« Människors användning och utveckling av olika material genom historien
12,151,2,Vilka material olika vardagliga föremål är tillverkade av och hur de kan källsorteras
12,152,1,"» Vattnets olika former: fast, flytande och gas"
12,152,2,"Övergångar mellan formerna: avdunstning, kokning, kondensering, smältning och stelning"
12,153,1,"112 LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011"
13,154,1,ÖVERGRIPANDE MÅL OCH RIKTLINJER
13,155,1,"har fått kunskaper om de nationella minoriteternas (judar, romer, urfolket samerna, sverigefinnar och tornedalingar) kultur, språk, religion och historia,"
13,156,1,"CO kan samspela i möten med andra människor utifrån kunskap om likheter och olikheter i livsvillkor, kultur, språk, religion och historia,"
13,157,1,"har fått kunskaper om samhällets lagar och normer, mänskliga rättigheter och demokratiska värderingar i skolan och i samhället,"
13,158,1,"har fått kunskaper om förutsättningarna för en god miljö och en hållbar utveckling,"
13,159,1,"har fått kunskaper om och förståelse för den egna livsstilens betydelse för hälsan, miljön och samhället,"
13,160,1,"kan använda och ta del av många olika uttrycksformer såsom språk, bild, musik, drama och dans samt har utvecklat kännedom om samhällets kulturutbud,"
13,161,1,"kan använda modern teknik som ett verktyg för kunskapssökande, kommunikation, skapande och lärande, och kan göra väl underbyggda val av fortsatt utbildning och yrkesinriktning"
13,162,1,Riktlinjer
13,163,1,"Alla som arbetar i skolan ska uppmärksamma och stödja elever i behov av särskilt stöd, och samverka för att göra skolan till en god miljö för utveckling och lärande"
13,164,1,"Läraren ska ta hänsyn till varje enskild individs behov, förutsättningar, erfarenheter och tänkande, stärka elevernas vilja att lära och elevens tillit till den egna förmågan,"
13,165,1,"ge utrymme för elevens förmåga att själv skapa och använda olika uttrycksmedel, stimulera, handleda och ge särskilt stöd till elever som har svårigheter,"
13,166,1,"samverka med andra lärare i arbetet för att nå utbildningsmålen, och organisera och genomföra arbetet så att eleven"
13,167,1,"— utvecklas efter sina förutsättningar och samtidigt stimuleras att använda och utveckla hela sin förmåga,"
13,168,1,"— upplever att kunskap är meningsfull och att den egna kunskapsutvecklingen går framåt,"
13,169,1,"— får stöd i sin språk- och kommunikationsutveckling, — successivt får fler och större självständiga uppgifter och ett ökat eget ansvar, — får möjligheter till ämnesfördjupning, överblick och sammanhang, och"
13,170,1,— får möjlighet att arbeta ämnesövergripande
13,171,1,"14 = LÄROPLAN FÖR GRUNDSKOLAN, FÖRSKOLEKLASSEN OCH FRITIDSHEMMET 2011"
14,172,1,BIOLOGI
14,173,1,e Luftens grundläggande egenskaper och hur de kan observeras
14,174,1,"« Enkla lösningar och blandningar och hur man kan dela upp dem i deras olika beståndsdelar, till exempel genom avdunstning och filtrering"
14,175,1,"Berättelser om natur och naturvetenskap » Skönlitteratur, myter och konst som handlar om naturen och människan"
