page,paragraph_id,sentence_num,sentence_text
5,7,4,"I de ämnen, där studier i den närmaste omgivningen är det centrala eller utgör väsentliga inslag, t ex hembygdskunskap, naturkunskap, biologi och samhällskunskap, måste studieplanerna med nödvändighet ges lokal anknytning"
5,8,1,"Alla studieplaner skall utgöra förslag, som tillämpas alltefter föreliggande förhållanden"
5,8,2,Lärarnas och lärarlagens aktiva planering av studierna i samverkan med eleverna är viktigare än de färdiga studieplanerna
6,9,1,Timplaner
7,10,1,Allmänna bestämmelser
7,11,1,1
7,11,2,"I timplanerna används följande förkortningar: vte = veckotimme, vtr = veckotimmar"
7,11,3,E = elev eller elever
7,11,4,"L = lärare, åk = årskurs eller årskurser"
7,12,1,2
7,12,2,Med resurstimme förstås antalet Lvtr som överstiger antalet Evtr i ämne eller ämnesgrupp
7,12,3,"Resurstimme används för att dela klass eller klasser i grupper, om ej annat föreskrivs"
7,12,4,"Gruppernas storlek och sammansättning avpassas efter elevernas behov av individuell handledning, undervisningssituationens art och omständigheter av betydelse för schemat, t ex skolskjutsar"
7,12,5,Det ankommer närmast på läraren att ordna eleverna i grupper
7,13,1,3
7,13,2,Klasser anordnas av följande huvudtyper
7,14,1,"Klasstyp Klassen omfattar följande åk a 1, 2 eller 3 b 1 och 2 eller 2 och 3 eller 1—3"
7,15,1,A 4 eller högre åk
7,16,1,"B1 3 och 4 eller 5 och 6 eller, för specialklass, 7 och 8 eller 8 och 9"
7,17,1,"B2 3—6 eller 4—6 eller, för specialklass"
7,17,2,Saknas någon årskurs tillfälligt i B2-klass ändras ej klasstypen
7,18,1,4
7,18,2,Avvikande klasstyp får anordnas på låg- och mellanstadierna efter medgivande av länsskolnämnden och på högstadiet efter medgivande av skolöverstyrelsen
7,18,3,Sådan klasstyp betecknas med bokstaven v (variant) som fogas till beteckningen för närmast motsvarande huvudtyp
7,19,1,5
7,19,2,"Skolenhet som består av klasser av olika typer får blandad beteckning varvid den dominerande klasstypen anges först, tex AB1lab"
7,19,3,BIAa
7,19,4,Bla
7,19,5,Hänsyn behöver inte tagas till specialklasser
7,19,6,"När klasstypen för specialklasser särskilt anges, betecknas de på samma sätt som andra närmast motsvarande klasser"
7,20,1,110 | Timplaner
7,20,2,Allmänna bestämmelser
7,21,1,6
7,21,2,Längre förflyttning till och från undervisningslokal räknas ingå i rast
7,21,3,Elevernas förberedande och avslutande göromål i samband med lektion räknas ingå i lektionen
7,22,1,7
7,22,2,För periodläsning och samlad undervisning får timplanerna jämkas i fråga om ämnesuppdelning och fördelning av den anslagna tiden på läsårets veckor
7,22,3,Timplanerna tillämpas därvid enligt föreskrifter i allmänna anvisningar för skolans verksamhet
7,23,1,8
7,23,2,"Skolstyrelsen får besluta om mindre jämkningar i fördelningen av antalet vtr i olika ämnen enligt timplanen, i första hand inom samma stadium"
7,23,3,Därvid får det sammanlagda antalet vtr för ämnet enligt timplanen ej ändras och inget ämne får uteslutas
7,24,1,Skolöverstyrelsen får inom ramen för det totala antalet vtr på grundskolans skilda stadier medge mindre jämkningar i timplanerna utöver vad som framgår av första stycket
7,25,1,I hörselklass och läsklass får antalet vtr i svenska ökas med motsvarande minskning av antalet vtr i andra ämnen
7,26,1,9
7,26,2,"Om det föreligger större svårigheter att för klass eller grupp på låg- eller mellanstadiet anordna undervisningen enligt timplanen i hela dess utsträckning, får skolstyrelsen nedsätta undervisningen med högst två vtr och efter medgivande av länsskolnämnden med ytterligare högst två vtr"
7,26,3,Därvid får ej något ämne i timplanen uteslutas
7,27,1,Nedsättning enligt första stycket kan efter medgivande av länsskolnämnden ges genom att eleverna uppdelas i två grupper som är lediga växelvis (växellov) varvid läraren undervisar en grupp i taget
7,28,1,10
7,28,2,I B1-klass med lägst 30 elever samt i b- och B2-klass med lägst 25 elever får användas ytterligare 2 Lvtr på sätt som anges i punkt 2
7,28,3,Sådan delning får ske utöver den delning av klass i grupper som följer av timplanen
8,29,1,11
8,29,2,"På låg- och mellanstadierna omfattar undervisningen i slöjd för alla elever två slöjdarter, dels trä- och metallslöjd, dels textilslöjd"
8,29,3,"Därvid anordnas två grupper, om antalet elever i slöjd på dessa stadier i skolenheten är lägst 17"
8,29,4,"Är antalet elever högre än 24, får det antal grupper anordnas, som erhålles då antalet elever delas med 15"
8,29,5,"Uppstår därvid en rest på minst 10, får ytterligare en grupp anordnas"
8,30,1,12
8,30,2,"På högstadiet finns alternativa kurser i ämnena matematik, engelska, franska och tyska"
8,31,1,13
8,31,2,"Antalet Lvtr i slöjd och hemkunskap får fördubblas i hjälpklass eller läsklass med lägst 12 elever och i observationsklass, synklass eller hörselklass eller klass för rörelsehindrade med lägst 8 elever"
8,32,1,14
8,32,2,"Frivillig undervisning i körsång, solosång och instrumentalmusik får anordnas genom skolstyrelsens försorg"
8,32,3,"Undervisningens omfattning beräknas efter antalet elever på högstadiet vid skolenheten och i följande ordning: i körsång 1 vte för varje fullt femtiotal deltagande elever, dock minst 1 vte; i instrumentalmusik och solosång 1 vte för varje fullt femtiotal elever, dock minst 1 vte"
8,32,4,I undervisningen får deltaga även elever från låg- och mellanstadierna enligt rektors närmare bestämmande i samråd med vederbörande lärare
8,33,1,För deltagande elev får tiden för annan undervisning minskas med sammanlagt högst 20 lektioner för läsår
8,33,2,För varje elev bör minskningen fördelas på flera obligatoriska ämnen eller tillvalsämnen
8,34,1,15
8,34,2,I kommun med även finskspråkig befolkning får skolstyrelsen besluta att ämnet finska i följande ordning kan ingå i undervisningen för elever med finska som modersmål (hemspråk)
8,35,1,Undervisningen i finska får omfatta högst 2 vtr under varje årskurs
8,35,2,Samundervisning skall i möjligaste mån anordnas mellan elever i olika klasser och årskurser
8,36,1,På låg- och mellanstadierna är finska ett kompletterande obligatoriskt ämne som ersätter undervisning i andra ämnen som rektor bestämmer efter samråd med elevens föräldrar
8,37,1,På högstadiet är finska ett kompletterande tillvalsämne som ersätter annat tillvalsämne eller obligatoriskt ämne som rektor bestämmer efter samråd med eleven
8,38,1,16
8,38,2,"I andra minoriteters språk än finska får anordnas undervisning enligt de grunder som anges i punkt 15, om behov och förutsättningar föreligger enligt skolstyrelsens bedömning"
8,39,1,Timplaner
8,39,2,Allmänna bestämmelser 111
9,40,1,TIMPLAN 1
9,41,1,Lågstadiet klasstyp a
9,42,1,Veckotimmar i
9,43,1,Amne åk 1 | åk2
9,44,1,E | L | E L Svenska 9 15 11 14 Matematik 4 7 4 6 Engelska Musik 1 od 1 1 Slöjd!) Gymnastik 1 1 2 2 Orienteringsämnen): Religionskunskap |
9,45,1,5 6 6 7 Hembygdskunskap Summa | 20!) 302) | 24 302)
9,46,1,112 Timplan 1
10,47,1,ANMÄRKNINGAR
10,48,1,1
10,48,2,Under de 2—4 första veckorna av barnets första skolår bör undervisningstiden begränsas genom gruppindelning och successivt utökas så att övergången från hemmet till skolan underlättas för nybörjarna
10,49,1,2
10,49,2,I fråga om resurstimmar se Allmänna bestämmelser punkt 2
10,50,1,3
10,50,2,Undervisningstiden fördelas om möjligt på fyra arbetspass varje vecka
10,51,1,4
10,51,2,I fråga om slöjd se Allmänna bestämmelser punkt 11
10,52,1,5
10,52,2,"I orienteringsämnen fördelas undervisningen huvudsakligen på följande sätt, i den mån 1 vte för E och LÅ motsvarar 37 lektioner under läsåret"
10,53,1,Antal lektioner i åk
10,54,1,1 2 3 Religionskunskap E och L 2 74 14 14 Hembygdskunskap(E) 3 111 4148 5185 L 184 185 185
10,55,1,8 — Läroplan
10,55,2,Allmän del
10,56,1,= G oR ma fd dull
10,57,1,Timplan 1
11,58,1,TIMPLAN 2 Mellanstadiet klasstyp A
11,59,1,Veckotimmar i
11,60,1,Ämne åk 4 | åk5
11,61,1,E | L | E | L Svenska 9 10 8 8 Matematik 5 5 5 5 Engelska 2?) 2 4 5 Musik 2 2 2 2 Teckning 2 2 2 2 Slöjd”) 3 3 Gymnastik5) 3 3 3 3 OrienteringsämnenS): Religionskunskap Samhällskunskap | Historia 8 8 8 8 Geografi Naturkunskap Summa!) | 34 2) 35 2)
11,62,1,114 | Timplan 2 m
11,63,1,Ah AA OO
11,64,1,QQ WW BM
11,65,1,åk 6 om a OO
11,66,1,2)
12,67,1,ANMÄRKNINGAR
12,68,1,1
12,68,2,"I varje årskurs får läraren utnyttja högst 2 timmar varje vecka inom ramen för elevernas totala veckotimtal för att ge dem ökad individuell studiehandledning i ämne, där de har särskilt behov därav"
12,69,1,2
12,69,2,I ffåga om resurstimmar se Allmänna bestämmelser punkt 2
12,69,3,Resurstimme får användas endast om antalet elever i klassen är lägst 21
12,70,1,3
12,70,2,Undervisningstiden fördelas om möjligt på fyra arbetspass varje vecka
12,71,1,4
12,71,2,I fråga om slöjd se Allmänna bestämmelser punkt 11
12,72,1,5
12,72,2,I klass för rörelsehindrade får högst 2 vtr gymnastik användas för elevernas anpassning till daglig livsföring (ADL-träning)
12,72,3,Tid för övrig ADL-träning och sjukgymnastik inräknas i tid för andra ämnen
12,73,1,6
12,73,2,"I orienteringsämnen fördelas undervisningen huvudsakligen på följande sätt, i den mån 1 vte för E och L motsvarar 37 lektioner under läsåret:"
12,74,1,Re Sk Hi Ge Na Antal lektioner i varje åk 70 37 52 6& 75
12,75,1,2 / Få
12,76,1,Timplan 2
13,77,1,Samverkan för elevens bästa
13,78,1,2 — Läroplan
13,78,2,"Allmän del att kraven på konkretion och verklighetskontakt i undervisningen skallkunna tillgodoses, skall skolan äga ett välförsett förråd av lämpliga läromedel"
13,79,1,Elevernas studieframgång beror endast till en del av arten och graden av deras intellektuella utrustning
13,79,2,"Många andra faktorer, deras psykiska och fysiska egenskaper, intressen, hemförhållanden m m spelar stor roll"
13,79,3,Läraren måste därför så långt möjligt söka bilda sig en uppfattning om varje elev och individualisera undervisningen
13,79,4,"Detta tillhör de mest angelägna läraruppgifterna, om skolan verkligen skall kunna ge varje elev den hjälp till utveckling, som bäst svarar mot hans anlag och möjligheter"
13,79,5,Genom en rad anordningar av olika slag söker grundskolan ge de yttre förutsättningarna för en individualisering av undervisningen
13,79,6,Yttre anordningar är dock ej tillfyllest
13,79,7,Framför allt måste läraren göra allvarliga ansträngningar att med utnyttjande av den metodik och de läromedel han finner lämpliga individualisera undervisningen inom klassens eller gruppens ram
13,79,8,"Detta kan ske på olika sätt, vilken undervisningsform och vilket arbetssätt som än tillämpas"
13,79,9,Särskild omsorg bör därvid ägnas åt elever som av olika skäl har svårigheter i skolans arbete
13,80,1,"I en demokratisk skola måste gemenskapskänsla, samarbete, medansvar och självdisciplin vara riktpunkter för arbetet, eftersom detta bl a syftar till att främja elevernas sociala utveckling"
13,80,2,"Den inövning av sociala vanor och attityder, som betyder så mycket för elevens framtida anpassning i samhället, sker bäst i klasser, som erbjuder en mångsidig social miljö, i vilken ett gott gemenskapsförhållande råder"
13,80,3,"Skolstyrelsen bör därför verka för att klasserna anordnas så, att en så allsidig social sammansättning som möjligt erhålls"
13,80,4,Men skolan måste också verka för att gemenskapskretsen vidgas utöver den enskilda klassen
13,80,5,"Skall det lyckas, måste eleverna känna sig hemma i sin skola, mötas med förtroende och uppskattning samt få bära sin del av ansvaret för klassens och hela skolans gemensamma angelägenheter"
13,80,6,Verksamhet i skolans självstyrelseorgan och i föreningar och klubbar är värdefulla medel för skolungdomens sociala utveckling
13,80,7,"Kravet på att skolan hos eleverna skall utveckla vilja och förmåga att samarbeta med varandra, att osjälviskt och efter bästa förmåga lämna sitt bidrag till arbetet för ett gemensamt mål medför, att verksamhetsformer, som innebär samarbete eleverna emellan och kräver god laganda och arbetsgemenskap, bör få betydande utrymme"
13,80,8,Ett viktigt inslag i verksamheten i skolan och ett värdefullt komplement till övriga arbetsformer utgör därför grupparbetet som erbjuder särskilt rika möjligheter till sociala kontakter mellan eleverna
13,80,9,"Dessa bör i samband med det dagliga arbetet få uppleva, hur samspelet i en gemenskap fungerar"
13,81,1,En god omvårdnad om eleverna utgör underlaget för all skolans verksamsamhet
13,81,2,"Varje elev skall kunna känna sig tillhöra skolans gemenskap, kunna påräkna dess stöd och vara föremål för dess omvårdnad"
13,81,3,För att uppnå dessa mål krävs inte endast speciella elevvårdande åtgärder av skilda slag
13,81,4,De uppställda målen måste sätta sin prägel på skolans hela verksamhet och leda till att särskilda ansträngningar görs för att stödja de elever som har det svårast i skolarbetet
13,81,5,"Skolans elevvårdande uppgifter kan endast fullgöras genom samverkan med eleverna och mellan alla dem, som har erfarenhet av och ansvar för eleverna"
13,81,6,"Ett huvudansvar måste dock vila på klassföreståndare, skolledning och skolstyrelse"
13,82,1,Mål och riktlinjer | 17
14,83,1,TIMPLAN 3
14,84,1,Lågstadiet klasstyp b
14,85,1,Veckotimmar i klass som omfattar
14,86,1,Ämne åk | åk22) | åk23) | åk3 |åk1+2 | åk1—3 | åk2+3 E | E | E | £ | LI Lod Lo Svenska 9 11 11 9 14 12 12 Matematik 4 4 4 4 6 6 4 Engelska 25) 2 2 Musik 1 1 1 1 1 1 1 Slöjd”) 1 1 Gymnastik 2 2 3 3 2 3 3 Orienteringsämnen?): Religionskunskap | 4 6 17 17 7 17 7 Hembygdskunskap Summa 20!) | 24 27 27 4) 4) | 4)
14,87,1,116 Timplan 3
15,88,1,ANMÄRKNINGAR
15,89,1,1
15,89,2,Under de 2—4 första veckorna av barnets första skolår bör undervisningstiden begränsas genom gruppindelning och successivt ökas så att övergången från hemmet till skolan underlättas för nybörjarna
15,90,1,2
15,90,2,Åk 2 i klass som omfattar åk 1 och 2
15,91,1,3
15,91,2,Åk 2 i klass som omfattar åk 1—3 eller åk 2 och 3
15,92,1,4
15,92,2,I fråga om resurstimmar se Allmänna bestämmelser punkt 2
15,92,3,Resurstimmar i ämnen får användas för undervisning i mindre och större grupper och för samverkande undervisning av två eller flera lärare
15,93,1,5
15,93,2,Undervisningstiden fördelas om möjligt på fyra arbetspass varje vecka
15,94,1,6
15,94,2,I fråga om slöjd se Allmänna bestämmelser punkt 11
15,95,1,7
15,95,2,"I orienteringsämnen fördelas undervisningen huvudsakligen på följande sätt, i den mån 1 vte för E motsvarar 37 lektioner under läsåret: Antal lektioner för E Re Hb åk 1 70 178 åk 2 enligt punkt 2 70 152 åk 2 enligt punkt 3 70 189 åk 3 70 189"
15,96,1,8
15,96,2,I fråga om klass för rörelsehindrade se Timplan 2 anmärkning 5
15,97,1,Timplan 3
16,98,1,TIMPLAN 4
16,99,1,Lågstadiet och mellanstadiet klasstyp B1 och B2
16,100,1,Veckotimmar i
16,101,1,Ämne åk3o
16,101,2,4 åk3+4 |åk50
16,101,3,6 åk5+6|åk3—6 åk4—6
16,102,1,"E LIE LIL LL Svenska 9 10 9 9 7 7 Matematik 5 5 5 5 5 5 Engelska 23) 4 4 6 10 8 Musik 1,5 1,5 1,5 1,5 1,5 1,5 Teckning 1,5 1,5 1,5 1,5 1,5 1,5 Slöjd!) 2 3 Gymnastik) 3 3 3 3 3 3 OrienteringsämnensS): Religionskunskap |) Hembygdskunskap Samhällskunskap Historia ? ” ? ” ? ” Geografi Naturkunskap Summa | 32!) 2) | 35!) 2) | 2) 2)"
16,103,1,118 Timplan 4
17,104,1,ANMÄRKNINGAR
17,105,1,1
17,105,2,"I varje klass får läraren utnyttja högst 2 timmar varje vecka inom ramen för elevernas totala veckotimtal för att ge dem ökad individuell studiehandledning i ämne, där de har särskilt behov därav"
17,106,1,2
17,106,2,I fråga om resurstimmar se Timplan 3 anmärkning 4
17,107,1,3
17,107,2,Undervisningstiden fördelas om möjligt på fyra arbetspass varje vecka
17,108,1,4
17,108,2,1 fråga om slöjd se Allmänna bestämmelser punkt 11
17,109,1,5
17,109,2,I fråga om klass för rörelsehindrade se Timplan 2 anmärkning 5
17,110,1,6
17,110,2,"I orienteringsämnen fördelas undervisningen huvudsakligen på följande sätt, i den mån 1 vte för E motsvarar 37 lektioner under läsåret:"
17,111,1,Antal lektioner för E
17,112,1,Åk Re Hb Sk Hi Ge Na
17,113,1,3 70 94 37 25 32 38 4 70 94 37 25 32 38 5 70 37 52 62 75 6 70 37 52 62 75
17,114,1,Timplan 4
18,115,1,TIMPLAN 5 Högstadiet klasstyp A
18,116,1,Ämne åk 7
18,117,1,Obligatoriska ämnen | Svenska 3 4 Maskinskrivning Matematik Engelska Musik Teckning Slöjd Hemkunskap | Gymnastik 3 3
18,118,1,"Orienteringsämnen?), 4):"
18,119,1,N NN ND WW
18,120,1,Religionskunskap Samhällskunskap Historia | Geografi 10 13 Biologi Kemi Fysik Praktisk yrkesorientering”) Tillvalsämnen$-8) 4 Fritt valt arbete?) 2
18,121,1,"S u m m a!0), 11) 35 1)"
18,122,1,120 | Timplan 5
18,123,1,QQ
18,124,1,Q&e W NN BH
18,125,1,Veckotimmar i ww Ah - AA
18,126,1,22) 32)
18,127,1,åk9
18,128,1,QQ NN Mm m mm WW Ah
19,129,1,ANMÄRKNINGAR
19,130,1,1
19,130,2,I fråga om resurstimmar se Allmänna bestämmelser punkt 2
19,131,1,"Resurstimmar på högstadiet (i svenska, orienteringsämnen, slöjd, hemkunskap, finska och tillvalsämnen) får i viss utsträckning användas för annat än undervisning i grupp med en lärare, tex undervisning i grupper av varierande storlek och undervisning med flera samverkande lärare, medverkan av annan personal och användande av lärarersättande läromedel"
19,132,1,"Av det sammanlagda antalet resurstimmar i svenska, orienteringsämnen, slöjd, hemkunskap och tillvalsämnen skall dock 80 procent inräknas i underlaget för ordinarie och icke ordinarie lärartjänster medan 20 procent får användas även för insatser av annan karaktär"
19,132,2,"Om det i en kommun inte är möjligt att besätta alla tjänster i nyss nämnda ämnen, får mera än 20 procent av timtalet användas för insatser av annan karaktär"
19,133,1,Av resurstimmar i orienteringsämnen får i varje åk användas högst 1 vte i samhällsorienterande ämnen (Sk Hi Ge) och 2 vtr i naturorienterande ämnen (Bi Ke Fy)
19,134,1,2
19,134,2,"Om antalet E i klass eller grupp är lägst 17, får antalet Lvtr fördubblas"
19,134,3,I hemkunskap i åk 9 får dock endast 1 1/2 Lvte fördubblas medan återstående 1/2 Lvte beräknas för undervisning i barnkunskap i hel klass
19,135,1,3
19,135,2,"Vid periodläsning och samlad undervisning fördelas den sammanlagda undervisningen i orienteringsämnen i åk 7, 8 och 9 enligt av rektor godkänd plan"
19,135,3,"Följande ramar för antalet lektioner för L (Ltr) tillämpas därvid, i den mån 1 vte motsvarar 37 Ltr under läsåret:"
19,136,1,Re 175 Ltr
19,136,2,Samhällsorienterande ämnen (Sk Hi Ge) 560 Ltr
19,136,3,Naturorienterande ämnen (Bi Ke Fy) 708 Ltr
19,137,1,4
19,137,2,"Om undervisningen i orienteringsämnen anordnas ämnesvis, fördelas den sammanlagda undervisningen i åk 7, 8 och 9 enligt av rektor godkänd plan"
19,137,3,Följande tidsramar äger i huvudsak tillämpning: Re 5 vtr
19,137,4,Samhällsorienterande ämnen 12 vtr (Sk 4 vtr
19,137,5,Hi 4 vtr
19,137,6,Ge 4 vtr) och 111 Ltr
19,137,7,Naturorienterande ämnen 13 vtr (Bi 5 vtr
19,137,8,Ke 3 vtr
19,137,9,Fy 5 vtr) och 222 Ltr
19,138,1,Timplan 5 | 121
20,139,1,5
20,139,2,I åk 9 anordnas praktisk yrkesorientering
20,139,3,"Denna omfattar två hela läsveckor för varje elev, om inte hinder möter"
20,139,4,"Under praktikperiod bör hälften av eleverna i klassen deltaga i yrkesorientering på arbetsplatsen, medan övriga elever får schemabunden undervisning"
20,140,1,6
20,140,2,"Tillvalsämnen är franska eller tyska, ekonomi, konst och teknik"
20,140,3,Undervisningen i tillvalsämne omfattar 4 vtr i åk 7 och 9 samt 3 vtr i åk 8
20,141,1,Elev är skyldig att före varje årskurs välja ett tillvalsämne och deltaga i undervisningen i ämnet
20,141,2,Franska och tyska får i åk 9 väljas endast av elev som tidigare deltagit i undervisningen i ämnet
20,142,1,7
20,142,2,"I tillvalsgrupp i ekonomi, konst eller teknik får antalet Ltr ökas med 74 i åk 7 och med 37 i åk 8 och i åk 9, om antalet elever i gruppen är lägst 17, eller i hjälpklass och läsklass lägst 12 samt i observationsklass, synklass, hörselklass och klass för rörelsehindrade lägst 8"
20,143,1,8
20,143,2,"Om antalet elever i tillvalsgrupp för nybörjarundervisning i tyska eller franska eller för undervisning i finska är lägst 21, får antalet Ltr ökas med 37"
20,144,1,9
20,144,2,Fritt valt arbete avser aktiviteter av olika slag som skolstyrelsen äger utforma
20,144,3,Tiden får inte användas för kompletterande undervisning i övriga ämnen
20,145,1,För fritt valt arbete disponeras resurser som motsvarar 4 Lvtr i varje klass och som får användas för insatser av lärare eller annan personal eller för andra insatser i samband med verksamheten
20,146,1,10
20,146,2,"Stödundervisning får utöver timplanen anordnas för elever, som önskar ändra studieinriktning eller som på grund av långvarig sjukdom eller andra likhande omständigheter har behov av extra stöd från skolans sida under viss, begränsad tid"
20,146,3,"För sådan stödundervisning får för läsår disponeras en lektion för varje fullt tjugotal elever på högstadiet vid skolenheten, dock minst 40 lektioner"
20,146,4,"Länsskolnämnden får efter framställning medge stödundervisning i större omfattning än nu sagts, om särskilda skäl föreligger"
20,147,1,122 Timplan 5
20,148,1,11
20,148,2,"I klass för rörelsehindrade skall tid för sjukgymnastik och för undervisning, som avser elevernas arbetsträning, inräknas i tid för andra ämnen"
20,149,1,12
20,149,2,"Om i undantagsfall enskild elev inom ramen för undervisningen enligt läroplanen inte kan erhålla en utbildning som i rimlig grad är avpassad efter hans intressen och anlag, får skolstyrelsen besluta om sådan jämkning i studiegången i åk 9 som bedöms vara nödvändig för att elevens skolgång skall bli meningsfull"
20,149,3,Jämkningen får avse en eller flera av följande åtgärder
20,150,1,"a) Engelska utbyts mot annat obligatoriskt ämne, tillvalsämne eller fritt valt arbete"
20,151,1,b) Eleven bereds specialundervisning högst 7 vtr antingen i ämne från vilket eleven befrias eller i annat ämne som bedöms lämpligt
20,152,1,c) Praktisk yrkesorientering utsträcks till högst 36 dagar under läsåret
20,153,1,Beslut om jämkning skall grundas på en allsidig utredning
20,153,2,"Under den tid jämkningen gäller bör skolan ge eleven personlig och kontinuerlig ledning genom tex klassföreståndare, yrkesvägledare, skolpsykolog, skolkurator eller skolsköterska"
20,154,1,TIMPLAN 6 s 124 )
22,155,1,TIMPLAN 6 Högstadiet klasstyp B specialklass
22,156,1,Antal Lvtr
22,157,1,Antal Evtr i klass som omfattar
22,158,1,Amne nn Arg åk7 | åk8 | åk 9 | åk? | åka | åka |åk7—B]åke—o |åk7—9
22,159,1,Obligatoriska ämnen Svenska 3 3 4 Maskinskrivning Matematik 4
22,160,1,Q
22,161,1,Engelska Musik Teckning
22,162,1,N ND OO hå
22,163,1,Slöjd?) Hemkunskap?)
22,164,1,QW W NN N NN WwA + Dh Q WW NN ==m QQ hå — OO QQ WW NN MN NN AA hB>«mR OO
22,165,1,WW WW NN NM W$öW NN =m mm = —  QW$ hå
22,166,1,Gymnastik 3 Orienteringsämnen?): Religionskunskap Samhällskunskap
22,167,1,Historia
22,168,1,Geografi 10 10 10 Biologi
22,169,1,Kemi
22,170,1,Fysik
22,171,1,Praktisk yrkesorientering?)
22,172,1,Tillvalsämnen)
22,173,1,P-y
22,174,1,Fritt valt arbete”)
22,175,1,N
22,176,1,Summ a”) summan = fas fas fas fl al 2» 35 | 35 | 35
22,177,1,124 | Timplan 6
23,178,1,ANMÄRKNINGAR
23,179,1,1
23,179,2,I fftåga om resurstimmar i ämnen se Timplan 5 anmärkning 1
23,180,1,2
23,180,2,"I fråga om slöjd och hemkunskap gäller Timplan 5 anmärkning 2, i den mån ej annat framgår av Allmänna bestämmelser punkt 13"
23,181,1,3
23,181,2,I fråga om periodläsning och samlad undervisning samt undervisning ämnesvis i orienteringsämnen gäller Timplan 5 anmärkningar 3 och 4
23,182,1,"4, I fråga om praktisk yrkesorientering gäller Timplan 5 anmärkning 5"
23,183,1,5
23,183,2,I fråga om tillvalsämnen gäller Timplan 5 anmärkningar 6—38
23,184,1,6
23,184,2,I fråga om fritt valt arbete gäller Timplan 5 anmärkning 9
23,185,1,7
23,185,2,"I fråga om stödundervisning, sjukgymnastik och arbetsträning samt jämkning i studiegången i åk 9 gäller Timplan 5 anmärkningar 10—12"
23,186,1,Timplan 6
24,187,1,"Over huvud gäller, att goda resultat av en skolas verksamhet väsentligen utgör en frukt av god planering och gott samarbete"
